node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality,entropy
Alternating current,23,16,0.005009801786103245,0.003485079503376171,0.008494881289479417,0.00017174828604003253,0.00010321756077879159,0.31483083457531846,3.410099379593678
Electromagnetic radiation,42,30,0.009148333696362448,0.006534524068830321,0.015682857765192768,0.0005789971387607525,0.00033466830267677274,0.3459046760169271,4.596629766270371
Information,28,19,0.0060988891309082995,0.004138531910259203,0.010237421041167502,0.00039750398818941295,0.00030017774681059085,0.3524301742554847,2.503316129054921
Radio frequency,10,12,0.0021781746896101066,0.002613809627532128,0.004791984317142235,0.0001041897691883209,5.936264855049855e-05,0.3003682027205657,3.243352151371215
Thomas Edison,18,21,0.003920714441298192,0.004574166848181224,0.008494881289479417,0.00013822767342910834,0.00015036879100248737,0.3147442355285366,3.290956329985206
Alternation of generations,1,5,0.00021781746896101068,0.0010890873448050533,0.001306904813766064,4.157710841684862e-05,9.648932726468753e-07,0.250068877946565,1.3221793455166664
Fern,24,17,0.005227619255064256,0.0037028969723371815,0.008930516227401437,0.00017523686766398867,0.00031735584551545606,0.333601361009911,2.9080453056434767
Moss,12,9,0.002613809627532128,0.001960357220649096,0.004574166848181224,0.00010208858285439354,2.9670866328671075e-05,0.32558050028851754,2.1002623699440663
Alternative rock,17,26,0.0037028969723371815,0.0056632541929862775,0.00936615116532346,9.338077900125332e-05,9.522348026110258e-05,0.3114248263629298,3.6893486033154224
Arctic Monkeys,5,24,0.0010890873448050533,0.005227619255064256,0.00631670659986931,7.833649437362344e-05,0.0004879478691071007,0.35207774408122916,3.7966594317779023
Folk music,54,33,0.011762143323894577,0.007187976475713353,0.01895011979960793,0.00042020753809749774,0.0007831577365473961,0.37375556696521145,3.7837851574325727
Kurt Cobain,7,23,0.0015247222827270749,0.005009801786103245,0.006534524068830321,5.336385663790544e-05,3.507260203325522e-05,0.2912325447350458,3.1907140549919637
Nirvana (band),14,15,0.0030494445654541498,0.0032672620344151603,0.00631670659986931,7.230681313744352e-05,4.370681506359968e-05,0.29964063326062057,2.716688566190244
Oasis (band),11,20,0.0023959921585711176,0.004356349379220213,0.006752341537791331,0.00012104415753599461,0.0005516350439811966,0.3702184480349413,3.2695767463163925
The Smiths,8,12,0.0017425397516880855,0.002613809627532128,0.004356349379220213,6.3669919762923e-05,4.426250436967818e-05,0.30034849222757265,2.846439344671015
Aluminium chloride,7,13,0.0015247222827270749,0.0028316270964931388,0.004356349379220213,6.441467262500732e-05,2.0970446451352305e-05,0.2758232296646968,2.799280680453051
Beryllium,18,35,0.003920714441298192,0.007623611413635374,0.011544325854933566,0.00018567721578799197,0.00013019683909615116,0.325974693615553,3.5414460711655216
Bicycle,29,37,0.00631670659986931,0.008059246351557395,0.014375952951426706,0.0002166922395180395,0.00039245059926174073,0.374581444721825,4.151382613674755
Boron,27,42,0.0058810716619472885,0.009148333696362448,0.015029405358309737,0.00025264054116121067,0.00022134393431220582,0.3274673158085411,4.060262039120374
Compact Disc,32,7,0.006970159006752342,0.0015247222827270749,0.008494881289479417,0.0002781535884294799,0.00017356999711841766,0.33619881541471863,2.9184291728981893
Corundum,8,9,0.0017425397516880855,0.001960357220649096,0.0037028969723371815,9.817476024508108e-05,9.93883240557628e-06,0.29722778576894465,2.9053077763737463
Gallium,12,34,0.002613809627532128,0.007405793944674363,0.01001960357220649,0.00012277293853421337,3.5694212142598844e-05,0.29607417511197226,3.1898980954642857
Humphry Davy,22,28,0.004791984317142235,0.0060988891309082995,0.010890873448050535,0.00017784959624225836,0.0001294929071424498,0.3250717807568167,2.373557262275184
Mohs scale of mineral hardness,63,14,0.013722500544543673,0.0030494445654541498,0.016771945109997823,0.0004132614310858682,0.00010005719649352701,0.3403741111813772,2.7008257945180874
Molybdenum,25,43,0.005445436724025267,0.00936615116532346,0.014811587889348726,0.0001943412499547917,0.00022395031055391607,0.3364459477400749,3.041625614369223
Neon,25,25,0.005445436724025267,0.005445436724025267,0.010890873448050535,0.00025104268951916446,5.189248346785696e-05,0.3201154478287858,3.265583322887732
Neutron,120,20,0.026138096275321283,0.004356349379220213,0.030494445654541496,0.0009112938044545348,0.0006172357859467554,0.3614190360909649,3.8382216642219578
Piccadilly Circus,4,13,0.0008712698758440427,0.0028316270964931388,0.0037028969723371815,7.297342676910041e-05,0.00011549697623095535,0.3367925440070625,2.4473270061662813
Platinum,32,36,0.006970159006752342,0.007841428882596384,0.014811587889348726,0.0002272830416607269,0.0003830528699733529,0.3422319929008508,3.979658694999319
Quartz,35,14,0.007623611413635374,0.0030494445654541498,0.010673055979089524,0.00031580046750809943,9.589665983402632e-05,0.34312997024184566,3.468728145391434
Recycling,17,26,0.0037028969723371815,0.0056632541929862775,0.00936615116532346,0.00011256604306717909,0.00016821464397942187,0.3400453694692407,3.9085490968753063
Screw,5,19,0.0010890873448050533,0.004138531910259203,0.005227619255064256,8.393671870095672e-05,0.00018151330021267678,0.3143551286439546,2.7069171952817985
Strontium,17,39,0.0037028969723371815,0.008494881289479417,0.012197778261816599,0.00010113975908935142,0.00014686091658182426,0.2948724824800914,3.139572261986721
Tantalum,10,45,0.0021781746896101066,0.009801786103245481,0.011979960792855588,8.860501837451923e-05,0.0001333282206179852,0.3202274311240453,2.873140679513132
Water purification,10,25,0.0021781746896101066,0.005445436724025267,0.007623611413635374,8.14986484919895e-05,9.685945039842902e-05,0.3135583115061985,2.847563396683584
Copper(I) chloride,3,6,0.000653452406883032,0.001306904813766064,0.001960357220649096,5.4447230378340125e-05,1.6969770880132219e-06,0.2904010324888001,1.0
Dysprosium,9,24,0.001960357220649096,0.005227619255064256,0.007187976475713353,7.851136578326068e-05,2.8453867800113467e-05,0.2667722021947881,2.506144066853197
Ytterbium,10,24,0.0021781746896101066,0.005227619255064256,0.007405793944674363,6.636249059195337e-05,2.7229073124305483e-05,0.27572353452144455,2.9057645846554525
B vitamins,4,11,0.0008712698758440427,0.0023959921585711176,0.0032672620344151603,6.0859448437504254e-05,6.13915222792348e-05,0.2807293101727171,2.994775025992674
Pneumonia,51,26,0.011108690917011544,0.0056632541929862775,0.016771945109997823,0.0002989013605091953,0.0009146529019808879,0.356909753045538,4.258308627826294
Vitamin C,37,31,0.008059246351557395,0.006752341537791331,0.014811587889348726,0.0002155560864916311,0.00047078552984610014,0.33061331068014876,3.922706214604085
Amaranth oil,1,2,0.00021781746896101068,0.00043563493792202136,0.000653452406883032,3.351118707447752e-05,6.247446430009272e-08,0.20477878721560464,0.7219280948873623
Lipid,17,5,0.0037028969723371815,0.0010890873448050533,0.004791984317142235,0.00017974984316972503,7.163579840331425e-05,0.3069347286115866,2.3436109962096476
"Amarillo, Texas",5,44,0.0010890873448050533,0.00958396863428447,0.010673055979089524,4.9160391530971514e-05,0.0005096329689559293,0.26103631077084405,3.0271691184406184
Auto racing,13,15,0.0028316270964931388,0.0032672620344151603,0.0060988891309082995,0.00017662173156332754,0.000144945680564865,0.3893671350962126,2.27957306978532
Bison,10,11,0.0021781746896101066,0.0023959921585711176,0.004574166848181224,6.590425146464664e-05,9.481697488253876e-05,0.3009607228469213,2.572157485253183
Grover Cleveland,16,31,0.003485079503376171,0.006752341537791331,0.010237421041167502,0.00012086985778539606,0.0001081209747404404,0.32230199796183223,3.4547012441673455
"Las Vegas, Nevada",25,35,0.005445436724025267,0.007623611413635374,0.013069048137660641,0.00016580488140313914,0.0002854765742695603,0.37751655172022264,3.651746287619776
Medal of Honor,13,36,0.0028316270964931388,0.007841428882596384,0.010673055979089524,7.55790335492949e-05,0.00029346523901194215,0.29472058422768704,2.8625759375402717
Space Shuttle Columbia,11,23,0.0023959921585711176,0.005009801786103245,0.007405793944674363,0.00011657962214908996,0.001165861412632707,0.37568830937010417,3.3568284664991963
Summer,50,16,0.010890873448050535,0.003485079503376171,0.014375952951426706,0.00037798150667344555,0.0002248650055492267,0.3636011020857943,3.5948761486278835
Tornado,37,35,0.008059246351557395,0.007623611413635374,0.015682857765192768,0.00026333879846264177,0.00032371555486703836,0.3566872407306717,3.613808846005084
U.S. Route 66,2,14,0.00043563493792202136,0.0030494445654541498,0.003485079503376171,3.663033950000416e-05,0.00022055947199451094,0.20696408198308747,1.9219280948873625
Amazon Basin,12,12,0.002613809627532128,0.002613809627532128,0.005227619255064256,0.00012413998253186896,1.1977530953701025e-05,0.34174648495900684,2.9033040625853936
City,69,71,0.015029405358309737,0.015465040296231759,0.030494445654541496,0.000527204227386234,0.0011737287762427283,0.4043652860726194,4.890682182752438
Fishing,84,47,0.018296667392724897,0.010237421041167502,0.0285340884338924,0.0006733966983133623,0.002111251928196231,0.39467195594170723,4.690369831960479
Amazon Rainforest,16,29,0.003485079503376171,0.00631670659986931,0.009801786103245481,0.00014791788614961542,0.00012098388646295434,0.34504415175695285,3.926399905462033
French Guiana,31,17,0.006752341537791331,0.0037028969723371815,0.010455238510128513,0.00025532419460199166,2.858612264008941e-05,0.39658700918949646,3.055839243610607
Anaconda,4,26,0.0008712698758440427,0.0056632541929862775,0.006534524068830321,5.918165953643267e-05,0.00016158967326509777,0.3129365973646916,3.953321103467069
Quito,9,27,0.001960357220649096,0.0058810716619472885,0.007841428882596384,0.00010468240190893084,7.160951582372327e-05,0.3301840046931164,3.106890595608517
Amazon parrot,1,7,0.00021781746896101068,0.0015247222827270749,0.0017425397516880855,3.73351532125539e-05,1.2346090241516196e-07,0.25384119977017244,1.6487311268881422
Amber,17,55,0.0037028969723371815,0.011979960792855588,0.015682857765192768,0.0002476914040624555,0.00048146353374505484,0.3421552420614472,4.277871085594324
Brighton,20,24,0.004356349379220213,0.005227619255064256,0.00958396863428447,0.00013172332773964224,0.000354719528370855,0.35072878720735473,3.555533151426995
Great Yarmouth,11,23,0.0023959921585711176,0.005009801786103245,0.007405793944674363,7.57839251204001e-05,7.913320940665967e-05,0.2870499011010335,1.7924812503605778
Marseille,34,42,0.007405793944674363,0.009148333696362448,0.016554127641036812,0.00026461577691500336,0.0004779042101589076,0.3658681593170247,3.824538780727772
Amda Seyon I,0,16,0.0,0.003485079503376171,0.003485079503376171,3.2710390395592254e-05,0.0,0.0,0.0
Coin,29,21,0.00631670659986931,0.004574166848181224,0.010890873448050535,0.0003590583408825603,0.00025164517750167313,0.35343711761050034,3.6330986992159
"Atlanta, Georgia",50,64,0.010890873448050535,0.013940318013504684,0.024831191461555217,0.0002883791914809511,0.000658554307795037,0.3875210120274303,3.84352390793535
Fourteenth Amendment to the United States Constitution,16,14,0.003485079503376171,0.0030494445654541498,0.006534524068830321,0.00016362386397461554,0.00025168289248565627,0.32069861778699404,3.3021298045924254
Ku Klux Klan,19,24,0.004138531910259203,0.005227619255064256,0.00936615116532346,0.0001171404288291366,7.61101242172568e-05,0.31615739953415617,3.339234402205297
Liverpool,56,39,0.012197778261816599,0.008494881289479417,0.020692659551296014,0.00030418817950991913,0.0005537069779856601,0.382181919927854,3.16352667417394
"Nashville, Tennessee",23,45,0.005009801786103245,0.009801786103245481,0.014811587889348726,0.00016837504880460615,0.0002403295484622747,0.3270227688665318,3.7254805569978666
Rhode Island,33,10,0.007187976475713353,0.0021781746896101066,0.00936615116532346,0.0003062115775366634,8.597748854583143e-05,0.3824054367997309,2.717450348400155
Winfield Scott Hancock,4,9,0.0008712698758440427,0.001960357220649096,0.0028316270964931388,6.1019063346839716e-05,7.931344847555369e-06,0.2953481753278686,1.75
American English,29,30,0.00631670659986931,0.006534524068830321,0.01285123066869963,0.00033113101001982316,0.0005445407536964128,0.39834731706318355,2.8974132936978947
American football,66,15,0.014375952951426706,0.0032672620344151603,0.017643214985841864,0.0005128932581402844,0.00022601632180091567,0.3995644411223028,3.0441613882009895
Automated teller machine,6,28,0.001306904813766064,0.0060988891309082995,0.007405793944674363,6.372863424436742e-05,0.00023381265923484642,0.30491044387822125,2.235926350629033
Autumn,31,24,0.006752341537791331,0.005227619255064256,0.011979960792855588,0.0002576097637698753,0.00015230453688350057,0.3455390814627797,3.2013659559861796
Baseball,65,26,0.014158135482465695,0.0056632541929862775,0.01982138967545197,0.0005074687561663737,0.0009792692722592174,0.4004383790950113,3.9669753990959578
Canadian English,5,9,0.0010890873448050533,0.001960357220649096,0.0030494445654541498,0.0001470928858205132,3.8652761725267425e-05,0.357523095848772,2.7498546774190418
Necktie,3,14,0.000653452406883032,0.0030494445654541498,0.0037028969723371815,4.896295911128465e-05,1.5503265163032808e-05,0.30584768947918334,2.7730201924480453
British House of Commons,88,34,0.01916793726856894,0.007405793944674363,0.026573731213243305,0.0005324715578272521,0.0006474463830764219,0.3848167708975937,3.806352255557642
France in the American Revolutionary War,2,25,0.00043563493792202136,0.005445436724025267,0.0058810716619472885,4.368674180209824e-05,2.7462933870528376e-06,0.2843570249164997,2.521741142133174
American Samoa,21,18,0.004574166848181224,0.003920714441298192,0.008494881289479417,0.0001924817994619505,8.053978251553487e-05,0.376337006500245,3.0275182662886326
Cook Islands,20,19,0.004356349379220213,0.004138531910259203,0.008494881289479417,0.00013244042877768355,2.783669545934123e-05,0.34343893397283554,2.94919834670499
Samoa,29,25,0.00631670659986931,0.005445436724025267,0.011762143323894577,0.00018247704865662,9.85753259322245e-05,0.35643724577961056,3.3219280948873617
Tokelau,12,23,0.002613809627532128,0.005009801786103245,0.007623611413635374,0.0001086186200694485,4.5621614307138004e-05,0.33901271558077023,2.6464393446710157
Wallis and Futuna,11,27,0.0023959921585711176,0.0058810716619472885,0.008277063820518406,8.138263019220269e-05,2.180420863657088e-05,0.3281011235165577,2.719294525666979
Canadian football,9,5,0.001960357220649096,0.0010890873448050533,0.0030494445654541498,0.00019968843334272886,7.117347075183055e-06,0.34320715904738897,2.370758700619155
Football,33,61,0.007187976475713353,0.013286865606621652,0.020474842082335003,0.0004560047234070555,0.0007716153550024682,0.38497860821397756,4.214992191688625
Rugby football,19,8,0.004138531910259203,0.0017425397516880855,0.0058810716619472885,0.0003552213522897218,5.026170084393171e-05,0.38601759914446987,2.9375735211356795
American popular music,7,41,0.0015247222827270749,0.008930516227401437,0.010455238510128513,8.066646379781796e-05,0.0014902370612381098,0.3715106065792191,4.517937009858788
Bruce Springsteen,5,27,0.0010890873448050533,0.0058810716619472885,0.006970159006752342,4.433971538736741e-05,1.0784028404050302e-05,0.2809705753871074,2.965800536009846
Classic female blues,2,1,0.00043563493792202136,0.00021781746896101068,0.000653452406883032,3.548799946789951e-05,9.065342741430728e-09,0.2711338589571695,0.7742433029172695
Double bass,12,25,0.002613809627532128,0.005445436724025267,0.008059246351557395,9.332484457217025e-05,8.825355674450003e-05,0.30658521488753293,3.3514097655573916
Elvis Presley,29,49,0.00631670659986931,0.010673055979089524,0.016989762578958834,0.00014448805156088687,0.0008352190930355225,0.37547257367153236,4.202995041632442
Henry Rollins,1,2,0.00021781746896101068,0.00043563493792202136,0.000653452406883032,3.438673947402592e-05,2.293955212860267e-08,0.2707969869279363,0.4138168503036337
Louis Jordan,6,17,0.001306904813766064,0.0037028969723371815,0.005009801786103245,6.048180785105643e-05,3.174018645973403e-05,0.28944606798558015,1.9591479170272448
Marvin Gaye,6,17,0.001306904813766064,0.0037028969723371815,0.005009801786103245,4.8949933747468325e-05,2.5319494450152726e-05,0.28599166914871155,3.0306390622295662
Minstrel show,5,13,0.0010890873448050533,0.0028316270964931388,0.003920714441298192,5.6693699282070665e-05,2.936625920329872e-05,0.2902168963956616,2.117963175314516
Music of Hawaii,2,16,0.00043563493792202136,0.003485079503376171,0.003920714441298192,3.548799946789951e-05,0.00021869962469018414,0.2710856830760471,3.1556390622295662
Music of Spain,6,39,0.001306904813766064,0.008494881289479417,0.009801786103245481,5.200318860186627e-05,3.594268014018445e-05,0.2916779679490173,4.015061012203068
Music of the United States,7,57,0.0015247222827270749,0.012415595730777608,0.013940318013504684,7.373084318793113e-05,0.0014301799478274287,0.3718728203652892,4.0156682343619075
Phonograph cylinder,2,6,0.00043563493792202136,0.001306904813766064,0.0017425397516880855,3.813353793137799e-05,7.334154826998792e-06,0.2725384466509455,1.907199670708948
Porgy and Bess,3,22,0.000653452406883032,0.004791984317142235,0.005445436724025267,5.220411694982404e-05,9.738480787664598e-05,0.2960167295987569,2.6292492238560343
Ragtime,9,5,0.001960357220649096,0.0010890873448050533,0.0030494445654541498,8.341147601821957e-05,3.702123216380507e-05,0.2999548248938973,2.310097073167686
Rhythm and blues,32,10,0.006970159006752342,0.0021781746896101066,0.009148333696362448,0.00014415963400230632,7.939916577626556e-05,0.37673970475396984,2.832255533272074
Salsa music,10,26,0.0021781746896101066,0.0056632541929862775,0.007841428882596384,9.741497954090597e-05,4.933175919452039e-05,0.32791307300873906,3.4224739703275904
Ukulele,6,14,0.001306904813766064,0.0030494445654541498,0.004356349379220213,4.156105140140775e-05,1.2479966500504024e-05,0.2754414559220063,2.5
Van Halen,4,8,0.0008712698758440427,0.0017425397516880855,0.002613809627532128,5.234589501222007e-05,2.020711465954908e-05,0.2893362837762172,2.230337797403416
Americium,12,17,0.002613809627532128,0.0037028969723371815,0.00631670659986931,6.688360436491182e-05,1.2332624191248437e-05,0.2676457910681235,1.6402239289418516
Curium,11,25,0.0023959921585711176,0.005445436724025267,0.007841428882596384,6.95864886649538e-05,2.547253422052353e-05,0.2734666112837414,2.7538585810360585
Europium,10,21,0.0021781746896101066,0.004574166848181224,0.006752341537791331,6.57857910155148e-05,2.4422732565174874e-05,0.2754414559220063,2.610699332842307
Neptunium,11,22,0.0023959921585711176,0.004791984317142235,0.007187976475713353,7.309286543292226e-05,7.609573233140892e-06,0.27912005568093545,2.2577560641285173
University of Chicago,32,32,0.006970159006752342,0.006970159006752342,0.013940318013504684,0.00022216336316479036,0.0010743603629925662,0.33716469046452885,4.185588129810024
Celery,18,25,0.003920714441298192,0.005445436724025267,0.00936615116532346,7.753259133916306e-05,0.0003851105573695533,0.2843216966738712,3.4037035301388565
Ethnic group,36,23,0.007841428882596384,0.005009801786103245,0.01285123066869963,0.0003598028814688457,0.0002663765130148626,0.40554764071025867,3.8875374867554817
Ammolite,2,43,0.00043563493792202136,0.00936615116532346,0.009801786103245481,3.782865804322966e-05,1.965887686113507e-05,0.2383859725549989,3.1692486956952335
Ammonite,10,25,0.0021781746896101066,0.005445436724025267,0.007623611413635374,0.00010577250898687792,0.000277399523587821,0.3130864404580327,2.753434386188784
Barium,20,29,0.004356349379220213,0.00631670659986931,0.010673055979089524,0.00015323748276491525,0.0001050048928325723,0.3265561267876697,3.5942010785101326
Calcite,16,6,0.003485079503376171,0.001306904813766064,0.004791984317142235,0.00020426402988994684,0.00010612484994165016,0.33487054968217583,2.551595655674383
Clay,55,15,0.011979960792855588,0.0032672620344151603,0.015247222827270748,0.00032264228656584337,0.00017572095618946526,0.35643724577961056,3.200212202674653
Feldspar,16,14,0.003485079503376171,0.0030494445654541498,0.006534524068830321,0.00014522965773530454,4.7852192093450645e-05,0.3169455489963285,2.3522170014624826
Jewellery,16,60,0.003485079503376171,0.013069048137660641,0.016554127641036812,9.916530683091768e-05,0.0002703339055735046,0.3253259416487298,3.883337460421003
Mosaic,24,22,0.005227619255064256,0.004791984317142235,0.01001960357220649,0.000232974781754152,0.00010937541655449216,0.3491768899188266,3.236848905949136
Prospecting,3,3,0.000653452406883032,0.000653452406883032,0.001306904813766064,5.240455268196667e-05,4.3566923140173534e-07,0.29160363615290386,0.9305861291319928
Protein,104,30,0.02265301677194511,0.006534524068830321,0.02918754084077543,0.0007606830864455316,0.0011570448132731826,0.3646439350745681,4.864803519713748
Pyrite,13,21,0.0028316270964931388,0.004574166848181224,0.007405793944674363,0.00016245794579676314,4.553112928390229e-05,0.3386615370370684,3.7201755214643426
Rocky Mountains,37,43,0.008059246351557395,0.00936615116532346,0.017425397516880853,0.00032931336850958463,0.0010806290984651985,0.38742260648857113,4.600578672840571
Stained glass,16,14,0.003485079503376171,0.0030494445654541498,0.006534524068830321,0.0001154842942511528,0.0001005734993260103,0.3097597910839185,3.0462739782700257
Vanadium,21,44,0.004574166848181224,0.00958396863428447,0.014158135482465695,0.00016913872943689193,0.0001787402939452576,0.3348950518077105,3.5464393446710147
Germanium,20,31,0.004356349379220213,0.006752341537791331,0.011108690917011544,0.0001899350430644252,9.886465877445718e-05,0.3209910002844505,3.361330651909926
Milky Way,36,31,0.007841428882596384,0.006752341537791331,0.014593770420387715,0.0002265208810423395,0.0003918355563867003,0.32252911514734545,3.768827784391299
Nitrogen fixation,12,8,0.002613809627532128,0.0017425397516880855,0.004356349379220213,0.0001455303401065539,2.3138637410383096e-05,0.32325804598177693,2.821062344592514
Tellurium,13,36,0.0028316270964931388,0.007841428882596384,0.010673055979089524,0.00011379268861306011,5.1743659755447745e-05,0.3323658901355006,3.240601562950721
Cretaceous-Tertiary extinction event,18,33,0.003920714441298192,0.007187976475713353,0.011108690917011544,0.0001512059084422546,0.0008561667825051924,0.31809094954868156,3.8490612990850663
Devonian,24,34,0.005227619255064256,0.007405793944674363,0.01263341319973862,0.0002711973666900502,0.00040780414873338753,0.34880434941746524,3.8858280691364304
Gender,26,15,0.0056632541929862775,0.0032672620344151603,0.008930516227401437,0.00018558125317462578,0.0001460991487992503,0.33350412948527974,3.585087749421568
Meteor,16,2,0.003485079503376171,0.00043563493792202136,0.003920714441298192,0.00010734071452381459,4.546026429212336e-06,0.32975581217982564,1.2720415352311305
Silurian,18,17,0.003920714441298192,0.0037028969723371815,0.007623611413635374,0.00023300352935399176,6.503305260210579e-05,0.33042237027548216,2.873140679513133
Ammosaurus,1,14,0.00021781746896101068,0.0030494445654541498,0.0032672620344151603,3.7543787991226316e-05,0.0004353982316123919,0.2637590429929107,2.260820318171658
Massospondylus,2,15,0.00043563493792202136,0.0032672620344151603,0.0037028969723371815,3.829284993093598e-05,0.0002263583884917962,0.20869098454568574,1.8542858719872457
Anne Frank,6,44,0.001306904813766064,0.00958396863428447,0.010890873448050535,8.726282058047322e-05,5.728121606528148e-05,0.33711502342608674,4.177468619624416
Basketball,90,29,0.019603572206490963,0.00631670659986931,0.02592027880636027,0.0007674776790294621,0.0011304517787671115,0.42399357786530606,3.737638177933244
Ice hockey,58,55,0.01263341319973862,0.011979960792855588,0.024613373992594206,0.0004848552858379114,0.0014087974585826966,0.40866166723714104,3.950410833737874
Rotterdam,39,30,0.008494881289479417,0.006534524068830321,0.015029405358309737,0.00029399433728097925,0.0001731458538252484,0.3697100705214846,2.5550365325772657
Amtrak,51,47,0.011108690917011544,0.010237421041167502,0.021346111958179047,0.000351713353844337,0.0031845142722666114,0.38298139679156384,4.331056235948981
Autorack,1,13,0.00021781746896101068,0.0028316270964931388,0.0030494445654541498,3.910346766198898e-05,2.1745155032262757e-06,0.27682416070255106,2.565448371820825
"Baltimore, Maryland",29,38,0.00631670659986931,0.008277063820518406,0.014593770420387715,0.00020977971081290625,0.0005250328582013128,0.3829493535020063,3.169248695695233
"Columbus, Ohio",13,39,0.0028316270964931388,0.008494881289479417,0.011326508385972555,0.00010769975563460017,0.0002407492878518471,0.32042919861775265,3.245145504605843
"Detroit, Michigan",32,56,0.006970159006752342,0.012197778261816599,0.01916793726856894,0.0002634899513432262,0.0013919196126580143,0.3839774054577164,4.032895617327932
EMD F7,4,3,0.0008712698758440427,0.000653452406883032,0.0015247222827270749,5.097425486864579e-05,1.355972897292368e-06,0.2770587574489091,1.678770585643888
"Louisville, Kentucky",15,58,0.0032672620344151603,0.01263341319973862,0.01590067523415378,9.03907873965862e-05,0.00020455193129417624,0.300901365660113,3.378783493486174
"Miami, Florida",29,76,0.00631670659986931,0.016554127641036812,0.02287083424090612,0.0001988442165983304,0.0006051926774321545,0.38310962359219713,3.821240154356692
"Newark, New Jersey",7,38,0.0015247222827270749,0.008277063820518406,0.009801786103245481,0.00011075334600075835,0.0001502481625502079,0.3315232995115152,3.209147917027243
PRR GG1,3,9,0.000653452406883032,0.001960357220649096,0.002613809627532128,5.3923418993860934e-05,2.1272584399577242e-05,0.2773945862458169,2.251629167387823
Railway post office,1,6,0.00021781746896101068,0.001306904813766064,0.0015247222827270749,3.910346766198898e-05,3.027871337144625e-07,0.27684090443694304,2.116299605701696
San Diegan,3,12,0.000653452406883032,0.002613809627532128,0.0032672620344151603,4.419108496492477e-05,3.714764589121438e-06,0.277008453250377,1.8423709931771084
"San Jose, California",15,55,0.0032672620344151603,0.011979960792855588,0.015247222827270748,0.00016296068269011182,0.0004715396406034652,0.33270412684858464,4.25630055362117
Super Chief,3,17,0.000653452406883032,0.0037028969723371815,0.004356349379220213,4.6460488405190164e-05,1.761908209315209e-05,0.2830732063241993,2.7274972248524723
Union Station (San Diego),4,15,0.0008712698758440427,0.0032672620344151603,0.004138531910259203,4.861558478431542e-05,0.0006568636380075388,0.2769078996343384,2.1556390622295662
Vancouver,29,45,0.00631670659986931,0.009801786103245481,0.01611849270311479,0.0001796894771876492,0.0003201300520580027,0.35707681955499915,4.029470547040277
Amur,8,16,0.0017425397516880855,0.003485079503376171,0.005227619255064256,0.00012757849310834522,1.9022432738890516e-05,0.3567706503278493,3.024397470347699
Mongolia,81,45,0.017643214985841864,0.009801786103245481,0.027445001089087345,0.000503227725547384,0.0006214934052898127,0.3903300932164403,4.103548256833016
Boa,3,7,0.000653452406883032,0.0015247222827270749,0.0021781746896101066,4.3232521734366724e-05,1.6434731356787341e-06,0.25408075236238364,2.0550365325772657
Chicken,31,49,0.006752341537791331,0.010673055979089524,0.017425397516880853,0.00016736429879892395,0.000641603257535929,0.3364459477400749,4.141141547410813
Paraguay,39,20,0.008494881289479417,0.004356349379220213,0.01285123066869963,0.00028137475479092744,4.606394699916194e-05,0.3717218121543068,3.303866908682342
Tamil language,41,37,0.008930516227401437,0.008059246351557395,0.016989762578958834,0.00042585063291122947,0.0004594907228341241,0.38699675936889993,3.3445377522609916
Turtle,25,16,0.005445436724025267,0.003485079503376171,0.008930516227401437,0.00018390715090662137,0.0001870846625257702,0.34835304612649204,3.4809219911614058
Analytical Marxism,3,7,0.000653452406883032,0.0015247222827270749,0.0021781746896101066,5.219734605454646e-05,2.1998441761117883e-06,0.2856347149935084,2.6416041678685933
Game theory,17,24,0.0037028969723371815,0.005227619255064256,0.008930516227401437,0.00022631825301917596,0.0007915931621590328,0.3269059833623298,3.851793565050754
Karl Popper,22,28,0.004791984317142235,0.0060988891309082995,0.010890873448050535,0.00024084925655089122,0.00018650666063167192,0.3501385153806594,3.6167292966721742
Anarcho-capitalism,5,13,0.0010890873448050533,0.0028316270964931388,0.003920714441298192,6.315418455927639e-05,1.8897935917548535e-05,0.302692326767805,2.038159681645953
GNU,9,15,0.001960357220649096,0.0032672620344151603,0.005227619255064256,0.00015300519604298412,0.0002991752467670367,0.30642101312552583,3.7610408811063314
Graphic novel,17,12,0.0037028969723371815,0.002613809627532128,0.00631670659986931,9.627679848342831e-05,0.00012411986943173617,0.30153571862810324,3.104135316668436
Henry David Thoreau,10,22,0.0021781746896101066,0.004791984317142235,0.006970159006752342,0.00010636964824187889,9.572152232877997e-05,0.3216677681534879,3.248365046750904
Jack Kerouac,12,21,0.002613809627532128,0.004574166848181224,0.007187976475713353,9.114812036277009e-05,9.336971356007627e-05,0.30211291571326593,2.960964047443681
Laozi,6,6,0.001306904813766064,0.001306904813766064,0.002613809627532128,9.618866011046838e-05,2.3104403481206698e-06,0.31457118027876146,2.4056390622295662
Noam Chomsky,17,29,0.0037028969723371815,0.00631670659986931,0.01001960357220649,0.00022028400673620072,0.00018083170904912744,0.34220640546212927,3.7031073894908606
Stoicism,12,16,0.002613809627532128,0.003485079503376171,0.0060988891309082995,0.00011990601367284462,6.668471978232956e-05,0.3216677681534879,2.550340709546388
World Trade Organization,38,72,0.008277063820518406,0.015682857765192768,0.023959921585711176,0.0004291850323409933,0.0003673914518775609,0.40793321506737784,4.166660880805394
